time,motor1,motor2,motor3
62491,331,331,331
62497,331,331,331
62503,331,331,331
62509,331,331,331
62515,331,331,331
62521,331,331,331
62527,331,331,331
62533,331,331,331
62539,331,331,331
62545,331,331,331
62552,331,331,331
62558,331,331,331
62564,331,331,331
62570,331,331,331
62576,331,331,331
62584,331,331,331
62590,331,331,331
62596,331,331,331
62602,331,331,331
62608,331,331,331
62614,331,331,331
62620,331,331,331
62626,331,331,331
62632,331,331,331
62638,331,331,331
62644,331,331,331
62650,331,331,331
62656,331,331,331
62662,331,331,331
62668,331,331,331
62674,331,331,331
62680,331,331,331
62686,331,331,331
62692,331,331,331
62698,331,331,331
62704,331,331,331
62711,331,331,331
62717,331,331,331
62723,331,331,331
62729,331,331,331
62735,331,331,331
62741,331,331,331
62747,331,331,331
62753,331,331,331
62759,331,331,331
62765,331,331,331
62771,331,331,331
62777,331,331,331
62783,331,331,331
62791,331,331,331
62797,331,331,331
62803,331,331,331
62809,331,331,331
62815,331,331,331
62821,331,331,331
62827,331,331,331
62833,331,331,331
62839,331,331,331
62845,331,331,331
62851,331,331,331
62857,331,331,331
62863,331,331,331
62871,331,331,331
62877,331,331,331
62883,331,331,331
62889,331,331,331
62895,331,331,331
62901,331,331,331
62907,331,331,331
62913,331,331,331
62919,331,331,331
62925,331,331,331
62931,331,331,331
62937,331,331,331
62943,331,331,331
62949,331,331,331
62955,331,331,331
62961,331,331,331
62967,331,331,331
62973,331,331,331
62979,331,331,331
62985,331,331,331
62991,331,331,331
62998,331,331,331
63004,331,331,331
63010,331,331,331
63016,331,331,331
63022,331,331,331
63028,331,331,331
63034,331,331,331
63040,331,331,331
63046,331,331,331
63052,331,331,331
63058,331,331,331
63064,331,331,331
63070,331,331,331
63076,331,331,331
63082,331,331,331
63088,331,331,331
63094,331,331,331
63100,331,331,331
63106,331,331,331
63112,331,331,331
63118,331,331,331
63124,331,331,331
63130,331,331,331
63136,331,331,331
63142,331,331,331
63148,331,331,331
63154,331,331,331
63160,331,331,331
63166,331,331,331
63172,331,331,331
63178,331,331,331
63184,331,331,331
63190,331,331,331
63196,331,331,331
63202,331,331,331
63208,331,331,331
63214,331,331,331
63220,331,331,331
63226,331,331,331
63232,331,331,331
63239,331,331,331
63245,331,331,331
63251,331,331,331
63257,331,331,331
63263,331,331,331
63269,331,331,331
63275,331,331,331
63281,331,331,331
63287,331,331,331
63293,331,331,331
63299,331,331,331
63305,331,331,331
63311,331,331,331
63318,331,331,331
63324,331,331,331
63330,331,331,331
63336,331,331,331
63342,331,331,331
63348,331,331,331
63354,331,331,331
63360,331,331,331
63366,331,331,331
63372,331,331,331
63378,331,331,331
63384,331,331,331
63390,331,331,331
63397,331,331,331
63403,331,331,331
63409,331,331,331
63415,331,331,331
63421,331,331,331
63427,331,331,331
63433,331,331,331
63439,331,331,331
63447,331,331,331
63453,331,331,331
63459,331,331,331
63465,331,331,331
63471,331,331,331
63478,331,331,331
63484,331,331,331
63490,331,331,331
63496,331,331,331
63502,331,331,331
63508,331,331,331
63514,331,331,331
63520,331,331,331
63526,331,331,331
63532,331,331,331
63538,331,331,331
63544,331,331,331
63550,331,331,331
63557,331,331,331
63563,331,331,331
63569,331,331,331
63575,331,331,331
63581,331,331,331
63587,331,331,331
63593,331,331,331
63599,331,331,331
63605,331,331,331
63611,331,331,331
63617,331,331,331
63623,331,331,331
63629,331,331,331
63635,331,331,331
63641,331,331,331
63647,331,331,331
63653,331,331,331
63659,331,331,331
63665,331,331,331
63671,331,331,331
63677,331,331,331
63684,331,331,331
63690,331,331,331
63696,331,331,331
63702,331,331,331
63708,331,331,331
63714,331,331,331
63720,331,331,331
63726,331,331,331
63732,331,331,331
63738,331,331,331
63744,331,331,331
63750,331,331,331
63756,331,331,331
63762,331,331,331
63768,331,331,331
63774,331,331,331
63780,331,331,331
63787,331,331,331
63793,331,331,331
63799,331,331,331
63805,331,331,331
63811,331,331,331
63817,331,331,331
63823,331,331,331
63830,331,331,331
63836,331,331,331
63842,331,331,331
63848,331,331,331
63854,331,331,331
63860,331,331,331
63866,331,331,331
63872,331,331,331
63878,331,331,331
63884,331,331,331
63890,331,331,331
63896,331,331,331
63902,331,331,331
63908,331,331,331
63915,331,331,331
63921,331,331,331
63927,331,331,331
63933,331,331,331
63939,331,331,331
63945,331,331,331
63951,331,331,331
63958,331,331,331
63964,331,331,331
63970,331,331,331
63976,331,331,331
63982,331,331,331
63988,331,331,331
63994,331,331,331
64000,331,331,331
64006,331,331,331
64012,331,331,331
64018,331,331,331
64024,331,331,331
64030,331,331,331
64036,331,331,331
64043,331,331,331
64049,331,331,331
64055,331,331,331
64061,331,331,331
64067,331,331,331
64073,331,331,331
64079,331,331,331
64086,331,331,331
64092,331,331,331
64098,331,331,331
64104,331,331,331
64110,331,331,331
64116,331,331,331
64122,331,331,331
64128,331,331,331
64134,331,331,331
64140,331,331,331
64146,331,331,331
64152,331,331,331
64158,331,331,331
64164,331,331,331
64171,331,331,331
64177,331,331,331
64183,331,331,331
64189,331,331,331
64195,331,331,331
64201,331,331,331
64207,331,331,331
64214,331,331,331
64220,331,331,331
64226,331,331,331
64232,331,331,331
64238,331,331,331
64244,331,331,331
64250,331,331,331
64256,331,331,331
64262,331,331,331
64268,331,331,331
64274,331,331,331
64280,331,331,331
64286,331,331,331
64292,331,331,331
64299,331,331,331
64305,331,331,331
64311,331,331,331
64317,331,331,331
64324,331,331,331
64330,331,331,331
64336,331,331,331
64342,331,331,331
64348,331,331,331
64354,331,331,331
64360,331,331,331
64366,331,331,331
64372,331,331,331
64378,331,331,331
64384,331,331,331
64390,331,331,331
64396,331,331,331
64403,331,331,331
64409,331,331,331
64415,331,331,331
64421,331,331,331
64427,331,331,331
64433,331,331,331
64439,331,331,331
64445,331,331,331
64451,331,331,331
64457,331,331,331
64463,331,331,331
64470,331,331,331
64476,331,331,331
64482,331,331,331
64488,331,331,331
64494,331,331,331
64500,331,331,331
64506,331,331,331
64512,331,331,331
64518,331,331,331
64524,331,331,331
64532,331,331,331
64538,331,331,331
64544,331,331,331
64550,331,331,331
64556,331,331,331
64562,331,331,331
64568,331,331,331
64574,331,331,331
64580,331,331,331
64586,331,331,331
64592,331,331,331
64598,331,331,331
64604,331,331,331
64612,331,331,331
64618,331,331,331
64624,331,331,331
64630,331,331,331
64636,331,331,331
64642,331,331,331
64648,331,331,331
64654,331,331,331
64660,331,331,331
64666,331,331,331
64672,331,331,331
64678,331,331,331
64684,331,331,331
64692,331,331,331
64698,331,331,331
64704,331,331,331
64710,331,331,331
64716,331,331,331
64722,331,331,331
64728,331,331,331
64734,331,331,331
64740,331,331,331
64746,331,331,331
64752,331,331,331
64758,331,331,331
64764,331,331,331
64771,331,331,331
64777,331,331,331
64783,331,331,331
64789,331,331,331
64795,331,331,331
64801,331,331,331
64807,331,331,331
64813,331,331,331
64819,331,331,331
64825,331,331,331
64831,331,331,331
64837,331,331,331
64843,331,331,331
64850,331,331,331
64856,331,331,331
64862,331,331,331
64868,331,331,331
64874,331,331,331
64880,331,331,331
64886,331,331,331
64892,331,331,331
64898,331,331,331
64904,331,331,331
64910,331,331,331
64916,331,331,331
64922,331,331,331
64930,331,331,331
64936,331,331,331
64942,331,331,331
64948,331,331,331
64954,331,331,331
64960,331,331,331
64966,331,331,331
64972,331,331,331
64978,331,331,331
64984,331,331,331
64990,331,331,331
64996,331,331,331
65002,331,331,331
65008,331,331,331
65014,331,331,331
65020,331,331,331
65026,331,331,331
65032,331,331,331
65038,331,331,331
65044,331,331,331
65050,331,331,331
65056,331,331,331
65062,331,331,331
65068,331,331,331
65074,331,331,331
65080,331,331,331
65086,331,331,331
65092,331,331,331
65098,331,331,331
65104,331,331,331
65110,331,331,331
65116,331,331,331
65122,331,331,331
65128,331,331,331
65134,331,331,331
65140,331,331,331
65146,331,331,331
65152,331,331,331
65158,331,331,331
65164,331,331,331
65170,331,331,331
65176,331,331,331
65182,331,331,331
65188,331,331,331
65195,331,331,331
65201,331,331,331
65207,331,331,331
65213,331,331,331
65219,331,331,331
65225,331,331,331
65231,331,331,331
65238,331,331,331
65244,331,331,331
65250,331,331,331
65256,331,331,331
65262,331,331,331
65268,331,331,331
65274,331,331,331
65280,331,331,331
65286,331,331,331
65292,331,331,331
65298,331,331,331
65304,331,331,331
65310,331,331,331
65316,331,331,331
65323,331,331,331
65329,331,331,331
65335,331,331,331
65341,331,331,331
65347,331,331,331
65353,331,331,331
65359,331,331,331
65366,331,331,331
65372,331,331,331
65378,331,331,331
65384,331,331,331
65390,331,331,331
65396,331,331,331
65402,331,331,331
65408,331,331,331
65414,331,331,331
65420,331,331,331
65426,331,331,331
65432,331,331,331
65438,331,331,331
65444,331,331,331
65451,331,331,331
65457,331,331,331
65463,331,331,331
65469,331,331,331
65475,331,331,331
65481,331,331,331
65487,331,331,331
65494,331,331,331
65500,331,331,331
65506,331,331,331
65512,331,331,331
65518,331,331,331
65524,331,331,331
65530,331,331,331
65538,331,331,331
65544,331,331,331
65550,331,331,331
65556,331,331,331
65562,331,331,331
65568,331,331,331
65574,331,331,331
65580,331,331,331
65586,331,331,331
65592,331,331,331
65598,331,331,331
65604,331,331,331
65610,331,331,331
65617,331,331,331
65623,331,331,331
65629,331,331,331
65635,331,331,331
65641,331,331,331
65647,331,331,331
65653,331,331,331
65659,331,331,331
65665,331,331,331
65671,331,331,331
65677,331,331,331
65683,331,331,331
65689,331,331,331
65696,331,331,331
65702,331,331,331
65708,331,331,331
65714,331,331,331
65720,331,331,331
65726,331,331,331
65732,331,331,331
65738,331,331,331
65744,331,331,331
65750,331,331,331
65756,331,331,331
65762,331,331,331
65768,331,331,331
65774,331,331,331
65780,331,331,331
65786,331,331,331
65793,331,331,331
65799,331,331,331
65805,331,331,331
65811,331,331,331
65817,331,331,331
65825,331,331,331
65831,331,331,331
65837,331,331,331
65843,331,331,331
65849,331,331,331
65855,331,331,331
65861,331,331,331
65867,331,331,331
65873,331,331,331
65879,331,331,331
65885,331,331,331
65891,331,331,331
65897,331,331,331
65903,331,331,331
65909,331,331,331
65915,331,331,331
65921,331,331,331
65927,331,331,331
65933,331,331,331
65939,331,331,331
65945,331,331,331
65952,331,331,331
65958,331,331,331
65964,331,331,331
65970,331,331,331
65976,331,331,331
65983,331,331,331
65989,331,331,331
65995,331,331,331
66001,331,331,331
66007,331,331,331
66013,331,331,331
66019,331,331,331
66025,331,331,331
66031,331,331,331
66037,331,331,331
66043,331,331,331
66049,331,331,331
66055,331,331,331
66061,331,331,331
66067,331,331,331
66073,331,331,331
66079,331,331,331
66085,331,331,331
66091,331,331,331
66097,331,331,331
66103,331,331,331
66109,331,331,331
66115,331,331,331
66121,331,331,331
66127,331,331,331
66134,331,331,331
66140,331,331,331
66146,331,331,331
66152,331,331,331
66158,331,331,331
66164,331,331,331
66170,331,331,331
66176,331,331,331
66182,331,331,331
66188,331,331,331
66194,331,331,331
66200,331,331,331
66206,331,331,331
66212,331,331,331
66219,331,331,331
66225,331,331,331
66231,331,331,331
66237,331,331,331
66243,331,331,331
66249,331,331,331
66255,331,331,331
66262,331,331,331
66268,331,331,331
66274,331,331,331
66280,331,331,331
66286,331,331,331
66292,331,331,331
66298,331,331,331
66304,331,331,331
66310,331,331,331
66316,331,331,331
66322,331,331,331
66328,331,331,331
66334,331,331,331
66340,331,331,331
66347,331,331,331
66353,331,331,331
66359,331,331,331
66365,331,331,331
66371,331,331,331
66377,331,331,331
66383,331,331,331
66390,331,331,331
66396,331,331,331
66402,331,331,331
66408,331,331,331
66414,331,331,331
66420,331,331,331
66426,331,331,331
66432,331,331,331
66438,331,331,331
66444,331,331,331
66450,331,331,331
66456,331,331,331
66462,331,331,331
66468,331,331,331
66475,331,331,331
66481,331,331,331
66487,331,331,331
66493,331,331,331
66499,331,331,331
66505,331,331,331
66511,331,331,331
66518,331,331,331
66524,331,331,331
66530,331,331,331
66536,331,331,331
66542,331,331,331
66548,331,331,331
66554,331,331,331
66560,331,331,331
66566,331,331,331
66572,331,331,331
66578,331,331,331
66584,331,331,331
66590,331,331,331
66596,331,331,331
66603,331,331,331
66609,331,331,331
66615,331,331,331
66621,331,331,331
66627,331,331,331
66633,331,331,331
66639,331,331,331
66646,331,331,331
66652,331,331,331
66658,331,331,331
66664,331,331,331
66670,331,331,331
66676,331,331,331
66682,331,331,331
66688,331,331,331
66694,331,331,331
66700,331,331,331
66706,331,331,331
66712,331,331,331
66718,331,331,331
66724,331,331,331
